brand,series,model,year,col,size,cpu,gen,ram,slots,max,sold,w11,tag,st_25sata,st_msata,st_m2sata,st_m2nvme,st_ide,st_emmc,st_m2len,st_note,price,price_note,os,note,aliases,pwr,bat,bat_note
dell,,5430 Rugged,2022,14,14″,Intel 11th gen (Tiger Lake),ddr4,DDR4-3200 SODIMM,2× SODIMM,64 GB,,1,NVMe,,,,1,,,,removable drive caddy,$400–610,"Est. (calibrated to Jul 2026 sold data). Niche but sticky demand. Check touchscreen, handles, port covers; batteries pricey.",,Rugged 14″. Distinct from the 5430 business laptop.,,7.4mm barrel (big round tip) · 90W+|>Search: PA-10 (90W) / PA-4E (130W). Newer Rugged gens also accept USB-C PD. An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,7414 Rugged Ext.,2016,14,14″,Intel 6th gen (Skylake),ddr4,DDR4-2133 SODIMM,2× SODIMM,32 GB,,0,SATA,1,,,,,,,removable drive caddy,$145–240,"Est. (calibrated to Jul 2026 sold data). Niche but sticky demand. Check touchscreen, handles, port covers; batteries pricey.",,"Rugged Extreme 14″ (MIL-STD-810G, IP-65).",,7.4mm barrel (big round tip) · 90W+|>Search: PA-10 (90W) / PA-4E (130W). Newer Rugged gens also accept USB-C PD. An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,7424 Rugged Ext.,2019,14,14″,Intel 8th gen (Whiskey Lake),ddr4,DDR4 SODIMM,2× SODIMM,64 GB,,1,NVMe,,,,1,,,,removable drive caddy,$255–405,"Est. (calibrated to Jul 2026 sold data). Niche but sticky demand. Check touchscreen, handles, port covers; batteries pricey.",,Rugged Extreme 14″.,,7.4mm barrel (big round tip) · 90W+|>Search: PA-10 (90W) / PA-4E (130W). Newer Rugged gens also accept USB-C PD. An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,7330 Rugged Ext.,2022,13,13.3″,Intel 11th gen (Tiger Lake),ddr4,DDR4-3200 SODIMM,2× SODIMM,32 GB,,1,NVMe,,,,1,,,,removable drive caddy,$440–685,"Est. (calibrated to Jul 2026 sold data). Niche but sticky demand. Check touchscreen, handles, port covers; batteries pricey.",,Rugged Extreme 13.3″. Distinct from the 7330 premium laptop.,,7.4mm barrel (big round tip) · 90W+|>Search: PA-10 (90W) / PA-4E (130W). Newer Rugged gens also accept USB-C PD. An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5400,2008,14,14.1″,Core 2 Duo (Penryn),ddr2,DDR2-800 SODIMM,2× SODIMM,8 GB,,0,SATA,1,,,,,,,,$30–65,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,Value counterpart to the E6400.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5500,2008,15,15.4″,Core 2 Duo (Penryn),ddr2,DDR2-800 SODIMM,2× SODIMM,8 GB,,0,SATA,1,,,,,,,,$30–65,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,Value counterpart to the E6500.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5410,2010,14,14.1″,Intel 1st gen Core i (Arrandale),ddr3,DDR3-1333 SODIMM,2× SODIMM,8 GB,,0,SATA,1,,,,,,,,$30–55,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,Value counterpart to the E6410.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5510,2010,15,15.6″,Intel 1st gen Core i (Arrandale),ddr3,DDR3-1333 SODIMM,2× SODIMM,8 GB,,0,SATA,1,,,,,,,,$30–55,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,Value counterpart to the E6510.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5420,2011,14,14″,Intel 2nd gen (Sandy Bridge),ddr3,DDR3-1333 SODIMM,2× SODIMM,16 GB (official 8),,0,SATA,1,,,,,,,,$35–65,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6420 — one of the most common used Latitudes on the market.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5520,2011,15,15.6″,Intel 2nd gen (Sandy Bridge),ddr3,DDR3-1333 SODIMM,2× SODIMM,16 GB (official 8),,0,SATA,1,,,,,,,,$35–65,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6520.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5430,2012,14,14″,Intel 3rd gen (Ivy Bridge),ddr3,DDR3-1600 SODIMM,2× SODIMM,16 GB,,0,SATA,1,,,,,,,,$40–70,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6430 — very common on the used market.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5530,2012,15,15.6″,Intel 3rd gen (Ivy Bridge),ddr3,DDR3-1600 SODIMM,2× SODIMM,16 GB,,0,SATA,1,,,,,,,,$40–70,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6530.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5440,2013,14,14″,Intel 4th gen (Haswell),ddr3,DDR3L-1600 SODIMM,2× SODIMM,16 GB,,0,SATA,2,,2,,,,,7 mm bay,$50–85,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6440.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5540,2013,15,15.6″,Intel 4th gen (Haswell),ddr3,DDR3L-1600 SODIMM,2× SODIMM,16 GB,,0,SATA,2,,2,,,,,,$50–85,Est. (calibrated to Jul 2026 sold data). Huge fleet supply keeps prices soft; discrete-GPU variants run slightly higher.,,Value counterpart to the E6540.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,E5250,2015,12,12.5″,Intel 5th gen (Broadwell),ddr3,DDR3L-1600 SODIMM,2× SODIMM,16 GB,,0,SATA,2,,2,,,,,7 mm bay,$55–95,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,E5270,2016,12,12.5″,Intel 6th gen (Skylake),ddr4,DDR4-2133 SODIMM,2× SODIMM,16 GB,,0,SATA/NVMe,2,,2,2,,,,,$65–105,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. USB-C PD charging also works on most of these configs — either connector is fine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,5280,2017,12,12.5″,Intel 7th gen (Kaby Lake),ddr4,DDR4-2133 SODIMM,2× SODIMM,16 GB,,0,SATA/NVMe,,,1,1,,,,,$70–115,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,A separate '5285' 2-in-1 detachable (distinct model number) also exists.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. USB-C PD charging also works on most of these configs — either connector is fine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,5290,2018,12,12.5″,Intel 8th gen (Kaby Lake R),ddr4,DDR4-2400 SODIMM,2× SODIMM,32 GB,,1,NVMe,,,,1,,,,,$90–135,Est. (calibrated to Jul 2026 sold data). i7 / FHD / backlit-KB configs top the range; battery health is the biggest swing.,,A separate '5290 2-in-1' detachable (distinct model) also exists.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. USB-C PD charging also works on most of these configs — either connector is fine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,D531,2007,15,15.4″,AMD Turion 64 X2 / Sempron,ddr2,DDR2-533/667 SODIMM,2× SODIMM,4 GB,,0,SATA,1,,,,,,,,$35–70,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,AMD counterpart to the D620/D820-era Latitudes; also offered in a 14.1″ configuration.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,D631,2007,14,14.1″,AMD Turion 64 X2,ddr2,DDR2-667 SODIMM,2× SODIMM,4 GB,,0,SATA,1,,,,,,,,$35–70,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,AMD counterpart to the D630.,,"7.4mm barrel (big round tip) · 65W|>Search: PA-12 / LA65NS2-01. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: used OEM bricks are $10–20 shipped on eBay — same price as 3rd-party, so just buy OEM.",,
dell,,D530,2007,14,15″,"Core 2 Duo (Merom, T7250)",ddr2,DDR2-533 SODIMM,2× SODIMM,4 GB,,0,SATA,1,,,,,,,,$35–70,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,Last 4:3-display Latitude; direct successor to the D520.,,7.4mm barrel (big round tip) · 90W+|>Base configs shipped 90W (PA-10 / LA90PM111); quad-core/dGPU builds came with 130W (PA-4E). An undersized brick still runs the laptop but slow-charges or throttles — check the label before blaming the machine. Any 7.4mm Dell brick from ~2003–2020 fits; higher wattage than needed is always fine. 💡 Buying tip: 65/90W OEM bricks are $10–20 used; the 130W ones run more like $15–25 — still buy OEM.,,
dell,,C610,2001,14,14.1″,Pentium III-M (Tualatin),sdr,PC133 SDRAM SODIMM,2× SODIMM,512 MB,,0,IDE,,,,,1,,,,$25–50,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,Successor to the C600; predates the D-series naming.,,"legacy Dell barrel · ~70W|>Pre-D-series family — search ""Dell PA-9"". Spares less common than the later 7.4mm standard. 💡 Buying tip: OEM preferred; this older family is scarcer, so prices vary more.",,
dell,,C810,2001,15,15″,Pentium III-M (Tualatin),sdr,PC133 SDRAM SODIMM,2× SODIMM,512 MB,,0,IDE,,,,,1,,,,$25–50,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,High-end desktop-replacement 'three-spindle' design; successor to the C800.,,"legacy Dell barrel · ~70W|>Pre-D-series family — search ""Dell PA-9"". Spares less common than the later 7.4mm standard. 💡 Buying tip: OEM preferred; this older family is scarcer, so prices vary more.",,
dell,,C840,2002,15,15″,Pentium 4-M,ddr1,DDR-266 SODIMM,2× SODIMM,2 GB,,0,IDE,,,,,1,,,,$25–50,Est. (calibrated to Jul 2026 sold data). Retro/collector market — value is condition-driven; working batteries rare. ⬆ Vintage market trends UP — clean/complete examples can sell well ABOVE this range.,,Successor to the C810; last fixed-optical-drive 'three-spindle' Latitude.,,"legacy Dell barrel · ~70W|>Pre-D-series family — search ""Dell PA-9"". Spares less common than the later 7.4mm standard. 💡 Buying tip: OEM preferred; this older family is scarcer, so prices vary more.",,
dell,,5455,2024,14,14″,Qualcomm Snapdragon X Plus (ARM) · Copilot+,ddr5,LPDDR5x-8448 soldered,"soldered, no slots",16 GB,1,1,NVMe,,,,1,,,2230,"short 2230 drives only, PCIe Gen 4",$290–415,Est. (calibrated to Jul 2026 sold data). ARM discount — buyers fear x86 app compatibility; battery life is stellar.,,First ARM mainstream Latitude. Windows on ARM: some x86 apps/dev tools run emulated or not at all — check your workflow first.,Snapdragon ARM,"USB-C PD · 65W|>Any USB-C PD brick ≥65W works — ARM models sip power, even 45W is usually fine. 💡 Buying tip: used OEM ~$10–20, but for USB-C any solid-brand PD charger (Anker etc.) is equally fine — the standard does the work. <span style=""color:#e5b567"">⚠</span> Basic phone USB-C chargers (5–20W) don't have enough power — you need a laptop-class 45–65W+ PD brick.",,
dell,,7455,2024,14,14″,Qualcomm Snapdragon X Elite / X Plus (ARM) · Copilot+,ddr5,LPDDR5x-8448 soldered,"soldered, no slots",32 GB,1,1,NVMe,,,,1,,,2230,"short 2230 drives only, PCIe Gen 4",$325–465,Est. (calibrated to Jul 2026 sold data). ARM discount vs the Intel 7450; QHD+ panel option holds value best.,,"Premium ARM Latitude (QHD+, Wi-Fi 7). Same Windows-on-ARM caveats as the 5455.",Snapdragon ARM,"USB-C PD · 65W|>Any USB-C PD brick ≥65W works — ARM models sip power, even 45W is usually fine. 💡 Buying tip: used OEM ~$10–20, but for USB-C any solid-brand PD charger (Anker etc.) is equally fine — the standard does the work. <span style=""color:#e5b567"">⚠</span> Basic phone USB-C chargers (5–20W) don't have enough power — you need a laptop-class 45–65W+ PD brick.",,
dell,,3150 / 3160 / 3180 / 3190,2017,12,11.6″,Celeron/Pentium N (Braswell→Gemini Lake),ddr4,DDR3L SODIMM (3150/3160) → DDR4 soldered (3180 on),1× SODIMM early; soldered from 3180,8 GB (most shipped 4),,,eMMC/SATA,2,,2,,,1,,,$25–60,Est. (calibrated to Jul 2026 sold data). Education fleet — school auctions dump them in waves; condition varies wildly (kid-proofing was the point).,,"11.6″ education Latitude dynasty, 2015–18. 3189/3190 2-in-1 variants. No Win 11 on any of them. Only 3150/3160 have a real RAM slot.",3150 3160 3180 3189 3190 2-in-1 education,"Dell 4.5mm small barrel · 45W|>Smaller tip than the classic 7.4mm — search ""Dell 45W 4.5mm"" (LA45NM140). Do not force a 7.4mm plug. 💡 Used OEM ~$8–15.",,
dell,,3120,2021,12,11.6″,Celeron N4500 / N5100 (Jasper Lake),ddr4,LPDDR4x-2933 soldered,"soldered, no slots",8 GB (most 4),1,1,eMMC/NVMe,,,,2,,2,2230,short 2230 drives,$60–100,Est. (calibrated to Jul 2026 sold data). Pandemic-era school fleet — millions made.,,Win 11 eligible. 2-in-1 variant exists.,3120 2-in-1 education,"USB-C PD · 45–65W|>N-series sips power — any solid-brand PD brick 45W+ works fine. <span style=""color:#e5b567"">⚠</span> Basic phone USB-C chargers (5–20W) still are not enough.",,
dell,,3140,2023,12,11.6″,Intel N100 / N200 (Alder Lake-N),ddr5,LPDDR5X-4800 soldered,"soldered, no slots",8 GB (base 4),1,1,eMMC/NVMe,,,,2,,2,2230,short 2230 drives,$99–222,"Real eBay sold IQR, Jul 2026 (n=32, median $165). Surprisingly capable — N100 ≈ old i5-7200U at 6W.",,"Current education Latitude, 2-in-1 variant exists. 8GB config strongly preferred — soldered forever. 🔬 Field-tested: Speedometer 3.1 = 9.46, WebXPRT 5 = 44 (8GB, fresh Win11) — ties a 2016 EliteBook 840 G3 i7 at 6W. Fine for everyday web.",3140 2-in-1 education N100 N200,"USB-C PD · 45–65W|>N-series sips power — any solid-brand PD brick 45W+ works fine. <span style=""color:#e5b567"">⚠</span> Basic phone USB-C chargers (5–20W) still are not enough.",internal,"Standard: 3-cell 40Wh (search JK6Y6). Same battery family as Inspiron 7300/Vostro 5300 — a 4-cell ~53Wh sibling fits; some units carry it (owner-verified via HWiNFO). Real-world: ~7–8h on 40Wh, ~9–10h on 53Wh."
